width,n_hidden,N,D,C,batch_size,lr,steps,schedule,seed,init_loss,val_loss,iso_C
48,2,3985,1024,21338112.0,256,0.0214925225704655,4,cosine,0,1.004722306728363,0.5943465328216553,0.0
48,2,3985,2048,42676224.0,256,0.0214925225704655,8,cosine,0,1.004722306728363,0.299710521697998,0.0
48,2,3985,4096,85352448.0,256,0.0214925225704655,16,cosine,0,1.004722306728363,0.2334536707401275,0.0
48,2,3985,8192,170704896.0,256,0.0214925225704655,32,cosine,0,1.004722306728363,0.1529647505283355,0.0
48,2,3985,13724,285980712.0,256,0.0214925225704655,54,cosine,0,1.004722306728363,0.1027855595946312,285990863.9826176
48,2,3985,16384,341409792.0,256,0.0214925225704655,64,cosine,0,1.004722306728363,0.0863238295912742,0.0
48,2,3985,32768,682819584.0,256,0.0214925225704655,128,cosine,0,1.004722306728363,0.0450420698523521,0.0
48,2,3985,65536,1365639168.0,256,0.0214925225704655,256,cosine,0,1.004722306728363,0.0385299401730299,0.0
48,2,3985,67918,1415275284.0,256,0.0210391769305045,266,cosine,0,1.004722306728363,0.0384119024872779,1415275194.6145184
48,2,3985,131072,2731278336.0,256,0.0140136699302884,512,cosine,0,1.004722306728363,0.0342039635777473,0.0
48,2,3985,262144,5462556672.0,256,0.0091372682881316,1024,cosine,0,1.004722306728363,0.0316028429567813,0.0
48,2,3985,336104,7003735152.0,256,0.0078416286854729,1313,cosine,0,1.004722306728363,0.0309316611289978,7003733785.750948
48,2,3985,524288,10925113344.0,256,0.0059577307146964,2048,cosine,0,1.004722306728363,0.0294971039891243,0.0
48,2,3985,1048576,21850226688.0,256,0.0038845915594861,4096,cosine,0,1.004722306728363,0.027151104286313,0.0
48,2,3985,2097152,43700453376.0,256,0.0025328522396635,8192,cosine,0,1.004722306728363,0.025521815046668,0.0
64,2,6337,1024,34740224.0,256,0.0193001330973801,4,cosine,0,0.9925373888015748,0.4740893936157226,0.0
64,2,6337,2048,69480448.0,256,0.0193001330973801,8,cosine,0,0.9925373888015748,0.2786034440994263,0.0
64,2,6337,4096,138960896.0,256,0.0193001330973801,16,cosine,0,0.9925373888015748,0.2063667124509811,0.0
64,2,6337,8192,277921792.0,256,0.0193001330973801,32,cosine,0,0.9925373888015748,0.1348045489192009,0.0
64,2,6337,8430,285996180.0,256,0.0193001330973801,33,cosine,0,0.9925373888015748,0.1318888685107231,285990863.9826176
64,2,6337,16384,555843584.0,256,0.0193001330973801,64,cosine,0,0.9925373888015748,0.0716580620408058,0.0
64,2,6337,32768,1111687168.0,256,0.0193001330973801,128,cosine,0,0.9925373888015748,0.0396256840229034,0.0
64,2,6337,41717,1415290942.0,256,0.0193001330973801,163,cosine,0,0.9925373888015748,0.0376103988289833,1415275194.6145184
64,2,6337,65536,2223374336.0,256,0.0193001330973801,256,cosine,0,0.9925373888015748,0.0360710828006267,0.0
64,2,6337,131072,4446748672.0,256,0.0125841763781133,512,cosine,0,0.9925373888015748,0.0320037773251533,0.0
