width,n_hidden,N,D,C,batch_size,lr,steps,schedule,seed,init_loss,val_loss,iso_C
64,6,22977,16384,2191622144.0,256,0.0061327525729992,64,cosine,0,0.9898554182052612,0.1260295903682708,0.0
64,6,22977,32768,4383244288.0,256,0.0061327525729992,128,cosine,0,0.9898554182052612,0.0473474955558776,0.0
64,6,22977,65536,8766488576.0,256,0.0061327525729992,256,cosine,0,0.9898554182052612,0.0344931131601333,0.0
64,6,22977,131072,17532977152.0,256,0.0039987102509892,512,cosine,0,0.9898554182052612,0.0312879013270139,0.0
64,6,22977,262144,35065954304.0,256,0.0026072605214442,1024,cosine,0,0.9898554182052612,0.0295748135447502,0.0
64,6,22977,524288,70131908608.0,256,0.0017,2048,cosine,0,0.9898554182052612,0.0282017311453819,0.0
64,6,22977,1048576,140263817216.0,256,0.0011084431249697,4096,cosine,0,0.9898554182052612,0.0262594020366668,0.0
64,6,22977,2097152,280527634432.0,256,0.0007227330360545,8192,cosine,0,0.9898554182052612,0.0245297581329941,0.0
64,6,22977,4194304,561055268864.0,256,0.0004712402735313,16384,cosine,0,0.9898554182052612,0.0229808066412806,0.0
64,6,22977,8388608,1122110537728.0,256,0.0003072606125909,32768,cosine,0,0.9898554182052612,0.0216024557501077,0.0
64,6,22977,16777216,2244221075456.0,256,0.0003,65536,cosine,0,0.9898554182052612,0.0197026601433754,0.0
96,6,49825,1024,299833344.0,256,0.0052698385786458,4,cosine,0,0.9908430075645448,0.9708300924301148,0.0
96,6,49825,2048,599666688.0,256,0.0052698385786458,8,cosine,0,0.9908430075645448,0.7951015329360962,0.0
96,6,49825,4096,1199333376.0,256,0.0052698385786458,16,cosine,0,0.9908430075645448,0.2442007160186767,0.0
96,6,49825,8192,2398666752.0,256,0.0052698385786458,32,cosine,0,0.9908430075645448,0.2134409046173095,0.0
96,6,49825,16384,4797333504.0,256,0.0052698385786458,64,cosine,0,0.9908430075645448,0.1182449853420257,0.0
96,6,49825,32768,9594667008.0,256,0.0052698385786458,128,cosine,0,0.9908430075645448,0.0418825542926788,0.0
96,6,49825,65536,19189334016.0,256,0.0052698385786458,256,cosine,0,0.9908430075645448,0.0313257037103176,0.0
96,6,49825,131072,38378668032.0,256,0.0034360684365885,512,cosine,0,0.9908430075645448,0.0290843977034091,0.0
